"32270","58111","10",,,"2015-09-18 14:50:19"
"83231","44227","9",,,"2015-09-18 14:50:19"
"75943","83866","8","Ternary operators",,"2015-09-18 14:50:21"
"73099","38450","10","Everything","Roller Coasters","2015-09-18 14:50:21"
"56239","44881","10",,,"2015-09-18 14:50:21"
"79627","83735","8","Ternary operators and ifs and whiles","Not much","2015-09-18 14:50:22"
"41668","3947","9",,,"2015-09-18 14:50:23"
"null","16489","10",,,"2015-09-18 14:50:25"
"94291","69408","8","Loops, and finding mistakes in syntax","The weird question mark thing","2015-09-18 14:50:25"
"93556","87570","7",,,"2015-09-18 14:50:26"
"78619","28939","8","For Loops and While Loops","Ternary operators","2015-09-18 14:50:26"
"59590","97769","9",,"understanding language/type of  language to use","2015-09-18 14:50:29"
"22931","79482","9","nested if statements","ternary operator","2015-09-18 14:50:31"
"95879","34294","7","Ternary Operator","Nuances of Specific methods of different classes (their parameters, what they return, ect)","2015-09-18 14:50:32"
"3947","41668","8",,,"2015-09-18 14:50:32"
"23174","1431","10",,,"2015-09-18 14:50:32"
"25978","40560","8","booleans, if statements, loops","for loops","2015-09-18 14:50:33"
"25735","19605","6",,"algorithms","2015-09-18 14:50:33"
"36269","87403","8",,,"2015-09-18 14:50:34"
"36878","25654","9","Just about everything","Just about nothing","2015-09-18 14:50:34"
"43183","90508","8","if statements and loops","ternary, dice problem","2015-09-18 14:50:38"
"28939","78619","10","Control flow and operators",,"2015-09-18 14:50:38"
"30083","10440","10","reading code and analyzing","the count and s.subscript","2015-09-18 14:50:38"
"10440","67142","10","eveything",,"2015-09-18 14:50:39"
"null","15828","8","the logic of statement","some specific syntax like you can only use .equals compare the string","2015-09-18 14:50:40"
"71013","48812","3",,,"2015-09-18 14:50:41"
"90508","43183","9","ternary","the dice problem in the back side of the paper.","2015-09-18 14:50:41"
"55084","45776","7","If statements","Nothing of note","2015-09-18 14:50:41"
"null","18179","9","Ternary Operators, if else statements",,"2015-09-18 14:50:41"
"25654","36878","10","Ternary operator, conditionals, loops",,"2015-09-18 14:50:42"
"1109","83866","4","everything",,"2015-09-18 14:50:43"
"92456","19204","5","if condition, boolean expressions",,"2015-09-18 14:50:43"
"83735","79627","9","Ternary Operators","tolowercase","2015-09-18 14:50:44"
"66287","51429","9",,,"2015-09-18 14:50:44"
"10844","91318","8","boolean statements",,"2015-09-18 14:50:48"
"32226","18061","10","Ternary and finding syntax errors","none","2015-09-18 14:50:49"
"96599","64289","10",,,"2015-09-18 14:50:49"
"48812","71013","7",,,"2015-09-18 14:50:52"
"69408","94291","9","Ternary Operator, if statements",,"2015-09-18 14:50:52"
"26523","98986","7","boolean code","blocks","2015-09-18 14:50:54"
"60697","55002","10",,,"2015-09-18 14:50:56"
